Migrant_ID,Current_City,Origin_State,Origin_City,Age,Gender,Occupation,Migration_Reason,Migration_Date,Status
MIG01528,Aurangabad,Chhattisgarh,Raipur,57,Other,Agricultural Laborer,Marriage,2025-10-06,Active
MIG01529,Bhiwandi,Andhra Pradesh,Visakhapatnam,19,Female,Agricultural Laborer,Employment,2022-05-15,Active
MIG01530,Osmanabad,Uttar Pradesh,Varanasi,60,Female,Daily Wage Laborer,Family Move,2023-09-14,Active
MIG01531,Thane,Gujarat,Vadodara,52,Male,Daily Wage Laborer,Displacement,2023-06-13,Active
MIG01532,Washim,Uttar Pradesh,Varanasi,32,Male,Driver,Employment,2025-03-28,Active
MIG01533,Parbhani,Uttar Pradesh,Kanpur,47,Female,Driver,Displacement,2024-09-14,Active
MIG01534,Osmanabad,West Bengal,Durgapur,28,Male,Daily Wage Laborer,Employment,2024-08-12,Active
MIG01535,Hingoli,Karnataka,Bengaluru,20,Male,Daily Wage Laborer,Family Move,2023-06-04,Active
MIG01536,Ulhasnagar,Madhya Pradesh,Indore,48,Female,Agricultural Laborer,Marriage,2025-12-04,Active
MIG01537,Nanded,Telangana,Hyderabad,27,Female,Driver,Marriage,2022-09-13,Active
MIG01538,Bhiwandi,Andhra Pradesh,Visakhapatnam,49,Female,Small Vendor,Education,2023-08-11,Active
MIG01539,Mira-Bhayandar,Bihar,Muzaffarpur,22,Male,Security Guard,Family Move,2024-11-26,Active
MIG01540,Nandurbar,Karnataka,Bengaluru,39,Other,Small Vendor,Marriage,2025-11-07,Active
MIG01541,Chandrapur,Bihar,Gaya,31,Female,Factory Worker,Displacement,2022-07-25,Active
MIG01542,Chandrapur,Chhattisgarh,Bhilai,55,Other,Agricultural Laborer,Displacement,2023-01-03,Active
MIG01543,Kalyan-Dombivli,Madhya Pradesh,Jabalpur,35,Male,Domestic Help,Family Move,2022-12-31,Active
MIG01544,Ichalkaranji,Uttar Pradesh,Lucknow,21,Female,Domestic Help,Family Move,2023-08-26,Active
MIG01545,Jalgaon,Odisha,Bhubaneswar,33,Female,Daily Wage Laborer,Family Move,2022-11-25,Active
MIG01546,Nashik,Bihar,Muzaffarpur,52,Male,Small Vendor,Education,2023-11-06,Active
MIG01547,Ichalkaranji,Andhra Pradesh,Visakhapatnam,35,Male,Domestic Help,Education,2025-08-12,Active
MIG01548,Beed,Karnataka,Hubballi,39,Female,Agricultural Laborer,Employment,2025-01-30,Active
MIG01549,Ichalkaranji,West Bengal,Kolkata,40,Male,Agricultural Laborer,Marriage,2021-11-11,Active
MIG01550,Palghar,Karnataka,Hubballi,28,Male,Daily Wage Laborer,Marriage,2021-05-26,Active
MIG01551,Kalyan-Dombivli,Odisha,Bhubaneswar,28,Other,Small Vendor,Education,2023-03-17,Active
MIG01552,Solapur,Andhra Pradesh,Visakhapatnam,39,Other,Security Guard,Family Move,2021-12-11,Active
MIG01553,Thane,Chhattisgarh,Bhilai,51,Other,Agricultural Laborer,Employment,2023-04-20,Active
MIG01554,Latur,Bihar,Muzaffarpur,60,Female,Domestic Help,Education,2021-10-10,Active
MIG01555,Satara,Bihar,Muzaffarpur,40,Male,Small Vendor,Family Move,2025-02-26,Active
MIG01556,Nashik,Andhra Pradesh,Vijayawada,29,Other,Small Vendor,Family Move,2021-10-22,Active
MIG01557,Mumbai,Odisha,Cuttack,29,Other,Domestic Help,Displacement,2023-09-02,Active
MIG01558,Kalyan-Dombivli,Rajasthan,Jaipur,27,Male,Daily Wage Laborer,Employment,2023-07-22,Active
MIG01559,Mira-Bhayandar,Telangana,Hyderabad,45,Other,Construction Worker,Family Move,2021-03-05,Active
MIG01560,Thane,West Bengal,Kolkata,23,Other,Factory Worker,Marriage,2024-02-22,Active
MIG01561,Nandurbar,Andhra Pradesh,Vijayawada,25,Other,Domestic Help,Employment,2022-03-10,Active
MIG01562,Pune,Rajasthan,Udaipur,53,Male,Construction Worker,Displacement,2025-03-26,Active
MIG01563,Bhusawal,Odisha,Cuttack,50,Other,Daily Wage Laborer,Education,2024-05-07,Active
MIG01564,Nagpur,Telangana,Hyderabad,57,Female,Security Guard,Marriage,2023-09-14,Active
MIG01565,Vasai-Virar,West Bengal,Durgapur,51,Female,Small Vendor,Family Move,2024-12-19,Active
MIG01566,Amravati,Uttar Pradesh,Lucknow,24,Male,Factory Worker,Employment,2021-11-05,Active
MIG01567,Bhandara,Bihar,Gaya,58,Other,Construction Worker,Displacement,2024-12-30,Active
MIG01568,Kolhapur,Telangana,Hyderabad,43,Male,Security Guard,Displacement,2025-11-09,Active
MIG01569,Nanded,West Bengal,Kolkata,30,Other,Daily Wage Laborer,Marriage,2024-09-17,Active
MIG01570,Thane,West Bengal,Durgapur,37,Female,Driver,Education,2022-03-25,Active
MIG01571,Ambarnath,Karnataka,Hubballi,18,Other,Domestic Help,Displacement,2025-12-31,Active
MIG01572,Gondia,Andhra Pradesh,Vijayawada,47,Other,Daily Wage Laborer,Employment,2024-01-15,Active
MIG01573,Ahmednagar,Madhya Pradesh,Jabalpur,39,Female,Daily Wage Laborer,Education,2023-01-22,Active
MIG01574,Ahmednagar,Karnataka,Bengaluru,46,Male,Agricultural Laborer,Family Move,2022-11-10,Active
MIG01575,Washim,Bihar,Muzaffarpur,30,Female,Small Vendor,Displacement,2025-10-05,Active
MIG01576,Gondia,Rajasthan,Udaipur,22,Other,Domestic Help,Displacement,2023-04-06,Active
MIG01577,Beed,Madhya Pradesh,Jabalpur,56,Other,Security Guard,Education,2025-08-30,Active
MIG01578,Kalyan-Dombivli,Madhya Pradesh,Jabalpur,21,Female,Construction Worker,Employment,2023-08-27,Active
MIG01579,Ambarnath,Andhra Pradesh,Vijayawada,34,Other,Driver,Employment,2021-07-15,Active
MIG01580,Satara,Rajasthan,Udaipur,50,Female,Small Vendor,Displacement,2025-12-13,Active
MIG01581,Wardha,Rajasthan,Jaipur,47,Male,Small Vendor,Marriage,2021-01-04,Active
MIG01582,Mumbai,Gujarat,Surat,36,Male,Construction Worker,Marriage,2023-01-07,Active
MIG01583,Sindhudurg,Rajasthan,Udaipur,40,Other,Construction Worker,Family Move,2021-12-24,Active
MIG01584,Ulhasnagar,West Bengal,Kolkata,33,Female,Construction Worker,Family Move,2022-01-15,Active
MIG01585,Mumbai,Madhya Pradesh,Jabalpur,22,Female,Driver,Education,2024-07-10,Active
MIG01586,Pune,Telangana,Hyderabad,38,Female,Security Guard,Displacement,2025-04-11,Active
MIG01587,Yavatmal,Karnataka,Hubballi,40,Female,Agricultural Laborer,Education,2025-07-26,Active
MIG01588,Ulhasnagar,Andhra Pradesh,Visakhapatnam,41,Other,Small Vendor,Family Move,2023-09-14,Active
MIG01589,Dhule,Telangana,Warangal,49,Female,Small Vendor,Family Move,2023-01-17,Active
MIG01590,Ambarnath,Madhya Pradesh,Indore,40,Female,Construction Worker,Displacement,2023-05-10,Active
MIG01591,Panvel,Madhya Pradesh,Indore,59,Female,Factory Worker,Family Move,2025-01-16,Active
MIG01592,Panvel,Gujarat,Ahmedabad,50,Other,Driver,Displacement,2023-01-06,Active
MIG01593,Solapur,Bihar,Gaya,57,Other,Domestic Help,Family Move,2022-01-24,Active
MIG01594,Malegaon,Rajasthan,Jodhpur,30,Male,Driver,Education,2022-06-18,Active
MIG01595,Ratnagiri,Telangana,Warangal,44,Female,Agricultural Laborer,Employment,2021-01-30,Active
MIG01596,Bhandara,Karnataka,Bengaluru,40,Male,Factory Worker,Education,2023-01-04,Active
MIG01597,Aurangabad,Odisha,Cuttack,37,Female,Small Vendor,Displacement,2022-03-09,Active
MIG01598,Bhiwandi,Andhra Pradesh,Visakhapatnam,25,Other,Driver,Displacement,2025-12-13,Active
MIG01599,Osmanabad,Chhattisgarh,Bhilai,49,Other,Driver,Displacement,2025-01-17,Active
MIG01600,Ulhasnagar,Karnataka,Bengaluru,38,Male,Driver,Marriage,2021-03-06,Active
MIG01601,Navi Mumbai,Uttar Pradesh,Lucknow,19,Female,Small Vendor,Employment,2022-04-27,Active
MIG01602,Navi Mumbai,Telangana,Warangal,53,Male,Agricultural Laborer,Family Move,2024-11-17,Active
MIG01603,Nandurbar,Rajasthan,Udaipur,27,Female,Construction Worker,Family Move,2023-03-27,Active
MIG01604,Vasai-Virar,Karnataka,Bengaluru,59,Male,Agricultural Laborer,Displacement,2023-06-04,Active
MIG01605,Sindhudurg,Bihar,Gaya,55,Male,Domestic Help,Marriage,2024-09-23,Active
MIG01606,Kalyan-Dombivli,Bihar,Patna,28,Other,Domestic Help,Education,2022-10-17,Active
MIG01607,Kolhapur,Telangana,Hyderabad,33,Other,Construction Worker,Employment,2025-12-15,Active
MIG01608,Panvel,Uttar Pradesh,Lucknow,49,Female,Construction Worker,Family Move,2023-04-26,Active
MIG01609,Latur,Madhya Pradesh,Indore,48,Female,Factory Worker,Marriage,2025-07-24,Active
MIG01610,Navi Mumbai,Telangana,Warangal,42,Other,Construction Worker,Employment,2023-05-18,Active
MIG01611,Bhusawal,Uttar Pradesh,Kanpur,21,Female,Agricultural Laborer,Employment,2022-02-02,Active
MIG01612,Nanded,Telangana,Warangal,56,Female,Security Guard,Employment,2021-11-19,Active
MIG01613,Ichalkaranji,Rajasthan,Jodhpur,39,Male,Security Guard,Marriage,2021-07-27,Active
MIG01614,Kolhapur,Karnataka,Mysuru,21,Other,Security Guard,Employment,2021-03-31,Active
MIG01615,Ahmednagar,Uttar Pradesh,Varanasi,58,Male,Small Vendor,Education,2022-06-26,Active
MIG01616,Vasai-Virar,Andhra Pradesh,Visakhapatnam,44,Male,Security Guard,Family Move,2025-11-01,Active
MIG01617,Mira-Bhayandar,Rajasthan,Jaipur,39,Other,Agricultural Laborer,Family Move,2023-01-30,Active
MIG01618,Osmanabad,Chhattisgarh,Raipur,52,Other,Domestic Help,Marriage,2023-01-26,Active
MIG01619,Kolhapur,Odisha,Cuttack,30,Male,Agricultural Laborer,Employment,2023-05-07,Active
MIG01620,Kalyan-Dombivli,West Bengal,Durgapur,25,Other,Construction Worker,Displacement,2022-11-20,Active
MIG01621,Nagpur,Madhya Pradesh,Jabalpur,55,Male,Factory Worker,Displacement,2021-02-28,Active
MIG01622,Malegaon,Rajasthan,Udaipur,33,Female,Construction Worker,Employment,2021-05-12,Active
MIG01623,Kolhapur,Bihar,Muzaffarpur,56,Male,Small Vendor,Marriage,2021-01-15,Active
MIG01624,Mumbai,Uttar Pradesh,Lucknow,43,Other,Agricultural Laborer,Education,2023-01-29,Active
MIG01625,Sindhudurg,Karnataka,Hubballi,54,Male,Daily Wage Laborer,Displacement,2023-09-09,Active
MIG01626,Bhusawal,Madhya Pradesh,Indore,18,Female,Daily Wage Laborer,Displacement,2021-12-21,Active
MIG01627,Malegaon,Gujarat,Surat,44,Female,Security Guard,Family Move,2025-01-25,Active
MIG01628,Mira-Bhayandar,Bihar,Muzaffarpur,36,Male,Security Guard,Education,2024-12-18,Active
MIG01629,Gondia,Andhra Pradesh,Visakhapatnam,57,Male,Driver,Displacement,2022-05-12,Active
MIG01630,Wardha,Andhra Pradesh,Visakhapatnam,47,Female,Domestic Help,Education,2024-11-11,Active
MIG01631,Hingoli,Madhya Pradesh,Jabalpur,38,Female,Factory Worker,Marriage,2024-03-08,Active
MIG01632,Satara,Gujarat,Vadodara,19,Female,Driver,Education,2022-05-07,Active
MIG01633,Bhiwandi,Karnataka,Hubballi,30,Other,Daily Wage Laborer,Education,2024-01-04,Active
MIG01634,Aurangabad,Karnataka,Bengaluru,49,Female,Agricultural Laborer,Marriage,2021-05-30,Active
MIG01635,Kalyan-Dombivli,Gujarat,Surat,59,Other,Small Vendor,Education,2021-07-29,Active
MIG01636,Bhusawal,Rajasthan,Jaipur,46,Male,Small Vendor,Marriage,2021-07-22,Active
MIG01637,Kolhapur,Odisha,Bhubaneswar,52,Female,Factory Worker,Marriage,2021-01-22,Active
MIG01638,Sangli,Chhattisgarh,Bhilai,19,Male,Driver,Employment,2025-08-20,Active
MIG01639,Chandrapur,Bihar,Gaya,18,Female,Small Vendor,Education,2025-11-28,Active
MIG01640,Kalyan-Dombivli,West Bengal,Durgapur,52,Male,Factory Worker,Marriage,2023-01-28,Active
MIG01641,Wardha,Odisha,Bhubaneswar,55,Female,Domestic Help,Family Move,2021-04-11,Active
MIG01642,Sangli,West Bengal,Durgapur,56,Female,Small Vendor,Education,2024-02-20,Active
MIG01643,Hingoli,Bihar,Muzaffarpur,31,Male,Daily Wage Laborer,Family Move,2021-01-06,Active
MIG01644,Aurangabad,Andhra Pradesh,Visakhapatnam,30,Male,Factory Worker,Employment,2024-12-23,Active
MIG01645,Bhandara,Odisha,Cuttack,40,Male,Daily Wage Laborer,Displacement,2022-10-20,Active
MIG01646,Chandrapur,Gujarat,Ahmedabad,20,Other,Factory Worker,Employment,2025-01-28,Active
MIG01647,Pune,West Bengal,Durgapur,60,Female,Small Vendor,Family Move,2025-04-14,Active
MIG01648,Nagpur,Karnataka,Hubballi,37,Female,Daily Wage Laborer,Displacement,2022-05-31,Active
MIG01649,Ichalkaranji,Rajasthan,Jaipur,52,Female,Security Guard,Marriage,2023-09-08,Active
MIG01650,Bhandara,Karnataka,Mysuru,21,Male,Domestic Help,Family Move,2023-08-23,Active
MIG01651,Jalgaon,Gujarat,Surat,36,Female,Security Guard,Marriage,2022-01-27,Active
MIG01652,Kolhapur,Odisha,Bhubaneswar,53,Female,Construction Worker,Employment,2021-12-14,Active
MIG01653,Navi Mumbai,Madhya Pradesh,Bhopal,47,Male,Security Guard,Employment,2021-12-26,Active
MIG01654,Ratnagiri,Andhra Pradesh,Vijayawada,27,Female,Construction Worker,Marriage,2024-02-09,Active
MIG01655,Amravati,Andhra Pradesh,Visakhapatnam,52,Other,Agricultural Laborer,Displacement,2022-05-04,Active
MIG01656,Sangli,Karnataka,Hubballi,42,Male,Small Vendor,Displacement,2025-07-24,Active
MIG01657,Chandrapur,Madhya Pradesh,Jabalpur,23,Male,Factory Worker,Marriage,2021-01-09,Active
MIG01658,Nagpur,Gujarat,Vadodara,55,Other,Daily Wage Laborer,Education,2022-02-13,Active
MIG01659,Panvel,Bihar,Gaya,26,Male,Domestic Help,Displacement,2021-06-13,Active
MIG01660,Panvel,West Bengal,Kolkata,53,Male,Security Guard,Family Move,2021-12-12,Active
MIG01661,Mira-Bhayandar,Bihar,Patna,38,Male,Agricultural Laborer,Displacement,2023-10-30,Active
MIG01662,Aurangabad,Rajasthan,Jodhpur,54,Male,Factory Worker,Displacement,2022-04-05,Active
MIG01663,Amravati,Andhra Pradesh,Visakhapatnam,52,Male,Agricultural Laborer,Employment,2025-01-22,Active
MIG01664,Vasai-Virar,Chhattisgarh,Raipur,57,Male,Daily Wage Laborer,Displacement,2024-08-19,Active
MIG01665,Latur,West Bengal,Durgapur,40,Other,Agricultural Laborer,Employment,2023-04-01,Active
MIG01666,Osmanabad,Madhya Pradesh,Jabalpur,44,Other,Construction Worker,Marriage,2024-12-01,Active
MIG01667,Sindhudurg,Rajasthan,Jaipur,49,Other,Domestic Help,Marriage,2022-07-02,Active
MIG01668,Mira-Bhayandar,Rajasthan,Udaipur,32,Male,Domestic Help,Displacement,2025-07-14,Active
MIG01669,Ratnagiri,Chhattisgarh,Bhilai,30,Female,Daily Wage Laborer,Marriage,2023-11-25,Active
MIG01670,Kalyan-Dombivli,West Bengal,Howrah,20,Male,Driver,Family Move,2022-09-09,Active
MIG01671,Nashik,Madhya Pradesh,Jabalpur,22,Female,Domestic Help,Education,2023-07-26,Active
MIG01672,Latur,West Bengal,Howrah,48,Female,Agricultural Laborer,Displacement,2023-01-26,Active
MIG01673,Nanded,West Bengal,Howrah,36,Female,Small Vendor,Education,2023-03-03,Active
MIG01674,Bhandara,Karnataka,Bengaluru,27,Male,Agricultural Laborer,Marriage,2025-05-09,Active
MIG01675,Nashik,Odisha,Cuttack,54,Female,Driver,Education,2024-01-17,Active
MIG01676,Palghar,Karnataka,Mysuru,52,Other,Daily Wage Laborer,Displacement,2022-04-24,Active
MIG01677,Mira-Bhayandar,Rajasthan,Udaipur,19,Male,Driver,Displacement,2021-10-07,Active
MIG01678,Gondia,Karnataka,Hubballi,33,Female,Domestic Help,Employment,2025-10-31,Active
MIG01679,Hingoli,Rajasthan,Jaipur,33,Female,Agricultural Laborer,Displacement,2023-08-26,Active
MIG01680,Bhiwandi,Gujarat,Ahmedabad,59,Female,Daily Wage Laborer,Marriage,2022-04-24,Active
MIG01681,Navi Mumbai,Andhra Pradesh,Vijayawada,54,Female,Driver,Family Move,2024-05-05,Active
MIG01682,Amravati,Madhya Pradesh,Jabalpur,44,Male,Driver,Education,2021-07-08,Active
MIG01683,Ahmednagar,Bihar,Gaya,54,Other,Domestic Help,Education,2024-04-30,Active
MIG01684,Bhiwandi,Karnataka,Bengaluru,22,Female,Security Guard,Marriage,2024-11-28,Active
MIG01685,Ahmednagar,Gujarat,Vadodara,19,Male,Security Guard,Displacement,2022-08-21,Active
MIG01686,Jalna,Karnataka,Mysuru,28,Male,Construction Worker,Marriage,2022-03-21,Active
MIG01687,Nashik,Rajasthan,Jodhpur,24,Female,Daily Wage Laborer,Education,2025-11-02,Active
MIG01688,Pune,Rajasthan,Jodhpur,52,Other,Domestic Help,Family Move,2022-08-22,Active
MIG01689,Panvel,Telangana,Hyderabad,46,Female,Driver,Education,2022-12-22,Active
MIG01690,Kalyan-Dombivli,Madhya Pradesh,Indore,31,Other,Agricultural Laborer,Family Move,2025-01-14,Active
MIG01691,Sindhudurg,Karnataka,Hubballi,30,Male,Security Guard,Employment,2025-12-31,Active
MIG01692,Thane,Karnataka,Bengaluru,58,Male,Agricultural Laborer,Family Move,2025-02-12,Active
MIG01693,Pune,Odisha,Cuttack,21,Other,Small Vendor,Education,2021-06-19,Active
MIG01694,Gondia,Madhya Pradesh,Bhopal,38,Female,Daily Wage Laborer,Family Move,2021-03-03,Active
MIG01695,Dhule,Madhya Pradesh,Bhopal,46,Male,Agricultural Laborer,Marriage,2021-08-23,Active
MIG01696,Ratnagiri,Gujarat,Ahmedabad,24,Female,Agricultural Laborer,Displacement,2025-08-30,Active
MIG01697,Gondia,Bihar,Muzaffarpur,20,Female,Security Guard,Marriage,2023-05-18,Active
MIG01698,Kolhapur,Karnataka,Bengaluru,42,Other,Construction Worker,Employment,2022-03-29,Active
MIG01699,Aurangabad,Karnataka,Hubballi,59,Other,Domestic Help,Family Move,2022-04-12,Active
MIG01700,Solapur,Chhattisgarh,Bhilai,37,Female,Agricultural Laborer,Education,2024-10-11,Active
MIG01701,Panvel,Rajasthan,Jaipur,47,Other,Driver,Displacement,2021-04-20,Active
MIG01702,Kolhapur,Andhra Pradesh,Visakhapatnam,60,Female,Agricultural Laborer,Education,2025-06-03,Active
MIG01703,Parbhani,West Bengal,Howrah,56,Male,Agricultural Laborer,Education,2022-10-29,Active
MIG01704,Aurangabad,West Bengal,Durgapur,55,Male,Daily Wage Laborer,Displacement,2024-12-09,Active
MIG01705,Akola,Karnataka,Hubballi,26,Other,Small Vendor,Employment,2023-08-25,Active
MIG01706,Nashik,Odisha,Bhubaneswar,19,Female,Small Vendor,Family Move,2024-09-30,Active
MIG01707,Ulhasnagar,Andhra Pradesh,Visakhapatnam,53,Female,Security Guard,Displacement,2023-10-15,Active
MIG01708,Amravati,Rajasthan,Udaipur,43,Male,Construction Worker,Education,2023-04-20,Active
MIG01709,Osmanabad,Telangana,Hyderabad,40,Other,Daily Wage Laborer,Education,2024-04-08,Active
MIG01710,Osmanabad,Odisha,Bhubaneswar,41,Other,Security Guard,Employment,2024-06-17,Active
MIG01711,Dhule,Telangana,Hyderabad,43,Other,Small Vendor,Employment,2021-02-19,Active
MIG01712,Vasai-Virar,Andhra Pradesh,Visakhapatnam,37,Other,Agricultural Laborer,Displacement,2025-08-04,Active
MIG01713,Sangli,Andhra Pradesh,Vijayawada,42,Male,Small Vendor,Marriage,2024-10-13,Active
MIG01714,Nagpur,Karnataka,Bengaluru,57,Other,Agricultural Laborer,Displacement,2022-01-14,Active
MIG01715,Pune,Odisha,Cuttack,45,Female,Small Vendor,Employment,2022-01-10,Active
MIG01716,Nagpur,Gujarat,Vadodara,58,Male,Agricultural Laborer,Education,2021-12-01,Active
MIG01717,Nanded,Odisha,Cuttack,27,Other,Factory Worker,Employment,2023-10-19,Active
MIG01718,Palghar,Odisha,Cuttack,38,Female,Security Guard,Marriage,2025-04-11,Active
MIG01719,Akola,Telangana,Hyderabad,53,Male,Driver,Employment,2024-08-14,Active
MIG01720,Latur,Telangana,Warangal,34,Female,Driver,Education,2024-04-12,Active
MIG01721,Kalyan-Dombivli,Odisha,Cuttack,57,Female,Construction Worker,Displacement,2022-07-20,Active
MIG01722,Washim,Bihar,Gaya,22,Female,Small Vendor,Employment,2022-02-15,Active
MIG01723,Ambarnath,Rajasthan,Jaipur,41,Female,Domestic Help,Education,2021-08-24,Active
MIG01724,Mira-Bhayandar,Chhattisgarh,Raipur,51,Other,Domestic Help,Family Move,2023-04-12,Active
MIG01725,Washim,West Bengal,Kolkata,53,Male,Agricultural Laborer,Education,2023-09-28,Active
MIG01726,Mumbai,Odisha,Cuttack,19,Male,Driver,Employment,2025-04-28,Active
MIG01727,Panvel,Odisha,Bhubaneswar,32,Other,Security Guard,Displacement,2022-02-08,Active
MIG01728,Satara,Gujarat,Vadodara,58,Female,Factory Worker,Marriage,2024-02-05,Active
MIG01729,Ichalkaranji,Odisha,Cuttack,20,Male,Small Vendor,Education,2021-09-01,Active
MIG01730,Ambarnath,Odisha,Bhubaneswar,24,Other,Small Vendor,Education,2022-02-11,Active
MIG01731,Vasai-Virar,Madhya Pradesh,Indore,27,Other,Daily Wage Laborer,Employment,2023-09-07,Active
MIG01732,Solapur,Uttar Pradesh,Kanpur,33,Other,Construction Worker,Education,2023-07-11,Active
MIG01733,Chandrapur,Telangana,Hyderabad,21,Male,Factory Worker,Family Move,2022-02-17,Active
MIG01734,Chandrapur,West Bengal,Kolkata,39,Male,Driver,Displacement,2022-05-15,Active
MIG01735,Gondia,Telangana,Hyderabad,34,Other,Driver,Employment,2023-05-19,Active
MIG01736,Nashik,Bihar,Muzaffarpur,42,Other,Factory Worker,Marriage,2023-12-26,Active
MIG01737,Bhandara,Chhattisgarh,Bhilai,49,Male,Small Vendor,Family Move,2024-07-18,Active
MIG01738,Dhule,Uttar Pradesh,Varanasi,28,Female,Domestic Help,Employment,2024-10-02,Active
MIG01739,Ratnagiri,Karnataka,Hubballi,57,Other,Domestic Help,Education,2025-03-01,Active
MIG01740,Chandrapur,Rajasthan,Udaipur,43,Other,Agricultural Laborer,Employment,2022-11-04,Active
MIG01741,Mira-Bhayandar,Odisha,Bhubaneswar,31,Other,Driver,Employment,2025-02-16,Active
MIG01742,Ichalkaranji,Odisha,Cuttack,36,Other,Small Vendor,Displacement,2022-12-28,Active
MIG01743,Thane,Rajasthan,Jaipur,43,Other,Daily Wage Laborer,Displacement,2024-02-05,Active
MIG01744,Nagpur,Telangana,Warangal,35,Other,Agricultural Laborer,Marriage,2022-05-23,Active
MIG01745,Parbhani,Telangana,Warangal,32,Other,Construction Worker,Marriage,2022-07-01,Active
MIG01746,Yavatmal,Bihar,Gaya,39,Male,Domestic Help,Marriage,2021-03-03,Active
MIG01747,Thane,Chhattisgarh,Bhilai,30,Female,Agricultural Laborer,Marriage,2021-06-06,Active
MIG01748,Beed,Madhya Pradesh,Bhopal,48,Female,Security Guard,Displacement,2022-05-09,Active
MIG01749,Mira-Bhayandar,Telangana,Hyderabad,47,Other,Security Guard,Marriage,2024-01-07,Active
MIG01750,Navi Mumbai,Chhattisgarh,Bhilai,19,Other,Small Vendor,Employment,2025-05-06,Active
